local_time,sex,event,round,startlist_url,results_url,summary_url,points_url,pos,bib,name,country,mark
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,,917.0,Deandre WATKIN,JAM,DNS
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,1.0,1187.0,Lythe PILLAY,RSA,45.40 Q
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,2.0,542.0,Matěj KRSEK,CZE,45.53 PB
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,3.0,1284.0,Oleksandr POHORILKO,UKR,45.59
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,4.0,1010.0,Michael JOSEPH,LCA,45.64
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,5.0,1085.0,Chidi OKEZIE,NGR,45.92
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,,939.0,Yuki Joseph NAKAJIMA,JPN,DNS
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,,561.0,Alexander OGANDO,DOM,DNS
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,1.0,1184.0,Zakithi NENE,RSA,44.81 Q
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,2.0,414.0,Leungo SCOTCH,BOT,45.33 q
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,3.0,803.0,Attila MOLNÁR,HUN,45.45
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,4.0,1227.0,Lionel SPITZ,SUI,45.51
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,,946.0,Kentaro SATO,JPN,DNS
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,,521.0,Anthony José ZAMBRANO,COL,DNS
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,1.0,1170.0,Ammar Ismail YAHIA IBRAHIM,QAT,44.77 Q
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,2.0,1203.0,Cheikh Tidiane DIOUF,SEN,45.03 q =PB
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,3.0,740.0,Jean Paul BREDAU,GER,45.40
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,4.0,374.0,Dylan BORLÉE,BEL,45.51
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,5.0,1155.0,João COELHO,POR,45.64
11:20,M,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/400-metres/repechage-round/summary#resultheader,,,886.0,Sean BAILEY,JAM,DNF
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,1.0,1013.0,Mykolas ALEKNA,LTU,67.47
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,2.0,329.0,Matthew DENNY,AUS,66.83
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,3.0,359.0,Lukas WEIßHAIDINGER,AUT,66.72
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,4.0,913.0,Traves SMIKLE,JAM,65.91
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,5.0,907.0,Ralford MULLINGS,JAM,65.18
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,6.0,1241.0,Daniel STÅHL,SWE,65.16
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,7.0,1331.0,Sam MATTIS,USA,62.66
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,8.0,526.0,Martin MARKOVIĆ,CRO,62.31
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,9.0,1307.0,Andrew EVANS,USA,62.25
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,10.0,519.0,Mauricio ORTEGA,COL,61.97
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,11.0,645.0,Lolassonn DJOUHAN,FRA,61.93
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,12.0,718.0,Nicholas PERCY,GBR,61.81
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,13.0,1188.0,Francois PRINSLOO,RSA,61.35
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,14.0,529.0,Mario Alberto DÍAZ,CUB,60.92
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,15.0,1012.0,Martynas ALEKNA,LTU,58.66
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,,749.0,Henrik JANSSEN,GER,NM
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,1.0,766.0,Clemens PRÜFER,GER,66.36
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,2.0,914.0,Roje STONA,JAM,65.32
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,3.0,1208.0,Kristjan ČEH,SLO,64.80
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,4.0,1014.0,Andrius GUDŽIUS,LTU,64.07
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,5.0,1171.0,Alin Alexandru FIRFIRICA,ROU,63.66
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,6.0,1202.0,Alex ROSE,SAM,62.88
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,7.0,1105.0,Connor BELL,NZL,62.88
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,8.0,385.0,Philip MILANOV,BEL,62.44
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,9.0,771.0,Mika SOSNA,GER,61.81
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,10.0,1296.0,Joseph BROWN,USA,61.68
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,11.0,716.0,Lawrence OKOYE,GBR,61.17
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,12.0,563.0,Juan CAICEDO,ECU,60.99
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,13.0,1178.0,Victor HOGAN,RSA,60.78
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,14.0,669.0,Tom REUX,FRA,58.22
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,,305.0,Oussama KHENNOUSSI,ALG,NM
11:35,M,Discus Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/discus-throw/qualification/summary#resultheader,,,480.0,Claudio ROMERO,CHI,NM
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,1.0,1615.0,Salwa Eid NASER,BRN,49.91 Q
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,2.0,2077.0,Stacey Ann WILLIAMS,JAM,50.16 Q SB
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,3.0,2299.0,Andrea MIKLÓS,ROU,50.54 Q PB
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,4.0,2292.0,Gabby SCOTT,PUR,50.74 Re NR
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,5.0,2430.0,Kendall ELLIS,USA,51.16 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,6.0,1986.0,Sophie BECKER,IRL,51.84 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,7.0,1720.0,Tereza PETRŽILKOVÁ,CZE,51.92 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,8.0,2140.0,Modesta Justė MORAUSKAITĖ,LTU,52.00 Re SB
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,1.0,2064.0,Nickisha PRYCE,JAM,50.02 Q
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,2.0,1884.0,Laviai NIELSEN,GBR,50.36 Q
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,3.0,2217.0,Henriette JÆGER,NOR,50.39 Q
